,0
200,-0.2134819078464017
201,-0.034038354547836894
202,0.057707265554489275
203,0.059734654907706
204,0.07998586695859686
205,0.062490805557226387
206,-0.08623932039393895
207,0.06729004263402376
208,-0.04930724911379881
209,-0.005965068670990054
210,0.07794836159669072
211,-0.09610151024854036
212,-0.16157878955831084
213,0.04045284148649398
214,0.14368266153363157
215,-0.006651804598491039
216,-0.012180777555471471
217,-0.053188772936479466
218,-0.15924524767530163
219,0.002091344500604851
220,-0.13447962098663635
221,-0.2730406246612507
222,-0.27493651907405886
223,-0.03354120617371745
224,-0.10715552865453615
225,-0.06400054454970984
226,-0.054952291063604344
227,-0.006216232328267943
228,-0.1429954944399832
229,-0.03401386131017267
230,0.07514458129412249
231,0.030758023714446366
232,0.14238846334194785
233,0.04699592419883427
234,-0.11629244331263104
235,0.11806946048567993
236,-0.12918251012023102
237,0.09212556084603497
238,0.031289220432027365
239,0.06273665241658907
240,0.005879499803982042
241,-0.14028298302801073
242,0.015657491039857148
243,-0.04662449689882897
244,-0.0970296255972908
245,0.08203206789702866
246,0.26381295732153304
247,0.02887705184455363
248,-0.01553675108295416
249,0.17761492753180977
250,0.06021836966339853
251,0.01601514825501469
252,-0.20032146576603665
253,0.023175643261815843
254,0.02143846124914049
255,0.12671936528818098
256,-0.0010959048106749317
257,0.040406058976176544
258,0.019940847566784835
259,-0.16235493707040594
260,-0.13810826366914297
261,0.07348456599504707
262,-0.020253488777680965
263,0.14171808205982053
264,-0.01712501826432633
265,-0.09985029369890416
266,-0.23903901951984025
267,-0.05744516159622661
268,0.12988786375683625
269,-0.17799561080638704
270,-0.1684794168258543
271,-0.13905434531327332
272,-0.19663561074672983
273,-0.103061673566383
274,0.027449399419348236
275,-0.07018582690850188
276,0.1289558748298932
277,0.08443600928789535
278,0.07755217100314812
279,-0.14077731174843094
280,0.0298912019767877
281,-0.030936119968979242
282,0.014756094641278925
283,0.19189574698057796
284,0.005750738766210205
285,0.09073024708985696
286,0.05000171455071736
287,-0.2507249885388958
288,-0.19601235732108557
289,-0.1007034183431301
290,0.035222391748547965
291,-0.1527890791224932
292,-0.07509224710176653
293,0.11308601841194184
294,-0.10696401892996377
295,-0.004863955657825467
296,-0.031738200036942985
297,-0.014100886799421265
298,0.17714757258052388
299,0.3107230118535836
300,0.06835844247244459
301,-0.1131514669650608
302,0.024968142438154935
303,0.023826984635914733
304,-0.06099814578677869
305,0.07651119073571946
306,0.061034476655315736
307,-0.0737344606173287
308,0.018117681398996624
309,0.1540420844973723
310,0.07823539923480383
311,0.11405980193425669
312,-0.15395201279018655
313,-0.027034808062811867
314,-0.1527216656614165
315,0.04394133091643831
316,0.047259011552284826
317,-0.01013698327269367
318,-0.12888153916367845
319,-0.21779914203534564
320,0.07743809145822562
321,-0.000437646828339789
322,0.04451677811876905
323,0.014733423263811843
324,-0.022650409925283034
325,-0.05301514879897175
326,-0.08097163709574355
327,0.046056870214397624
328,0.19341568524495859
329,0.09138137575174897
330,0.018382226063562532
331,-0.12673572153736146
332,0.03398941744348885
333,0.1318911558180985
334,0.17721860130129788
335,0.14051697185385184
336,0.18841366787978142
337,0.07920693808728196
338,-0.005448174221823962
339,0.13929633175086314
340,-0.12065803684199283
341,-0.0881501138046733
342,-0.1672613590224849
343,-0.10316848112399163
344,-0.26978745857492353
345,-0.011786318432413248
346,-0.07544613673912001
347,-0.238026325166038
348,0.15204059140527637
349,0.015853608489649285
350,-0.1462768053941267
351,0.22608036005286808
352,0.3353615760320894
353,-0.032943992425013946
354,0.04580832105051667
355,0.173750078131673
356,0.08645859486837762
357,-0.017345693035527753
358,0.01684099394093977
359,-0.07357481408855832
360,-0.03145241846036051
361,-0.08190822474572328
362,0.06395043792249136
363,-0.07902127607767584
364,-0.1535925621264324
365,-0.23441168826925896
366,-0.02860164246143186
367,0.04052039096446372
368,-0.024592214685339432
369,-0.022096844044386582
370,-0.07390309837993812
371,-0.25248012840642753
372,-0.20222814233949551
373,-0.12393649179498462
374,0.08212395013245848
375,0.04347939970170722
376,-0.11275910245249995
377,-0.059062451584600516
378,0.1251702689197474
379,-0.017503282654107492
380,0.08954262609430705
381,0.00016270501711159943
382,-0.004229446661496962
383,-0.08036585022050147
384,-0.00098717060540459
385,-0.010119828294625051
386,-0.11036424969678645
387,0.011093105852392197
388,-0.00796260251675316
389,-0.0021167135824216653
390,-0.03442773207222456
391,-0.14929600258918999
392,-0.057285749120397106
393,-0.24686045714881907
394,-0.16602066291352846
395,-0.01669168294988431
396,-0.26250175355515015
397,-0.10211651049200386
398,0.02864149520794306
399,0.01415023840427099
400,-0.017209060048801843
401,-0.0727234649004699
402,0.08269811460272956
403,0.03291151450257712
404,0.028233428586065763
405,0.014176621605777342
406,-0.06970421633471924
407,-0.08269681248508082
408,-0.032048212851723865
409,0.14184474453556356
410,0.0023947327350946346
411,-0.01851783212608523
412,-0.05664128949884118
413,-0.1679105455333818
414,-0.026979918988035364
415,0.16082598527151945
416,-0.18837735221105953
417,-0.1622193161735764
418,-0.11394395141991479
419,0.1504241605493093
420,-0.1546130291541196
421,-0.14559410027038405
422,0.06092955393627712
423,0.1348032355990859
424,0.12507940017533054
425,-0.01770823880973886
426,0.2226733805652483
427,0.1434435365453522
428,0.019561143370743717
429,0.10154767120299951
430,-0.016125356483338293
431,-0.0663006101009828
432,-0.08986930506224684
433,-0.02412223382037476
434,-0.0031258200881249688
435,0.06155715010954871
436,0.08106429950122593
437,-0.006945179315645818
438,0.015146452903313318
439,0.01909436744820871
440,-0.08209804644705226
441,-0.054061832277203785
442,0.07580647561430179
443,0.11842105110552757
444,0.07373186398276457
445,-0.038765108379636565
446,0.07720163291242718
447,-0.07230841893761923
448,-0.009390718871440993
449,-0.12762949811565005
450,-0.06421069546192361
451,0.019260435328819252
452,0.07734530138037254
453,0.060387831697053626
454,-0.08115040454221878
455,-0.057613105574094645
456,0.0022428733982273012
457,0.13732451674392485
458,0.14384927966430447
459,0.021442547804978992
460,0.07039920807925437
461,0.1815013414297192
462,0.11690835386330414
463,-0.08114070293284029
464,-0.11573721536534474
465,0.06026172341310589
466,0.03515349107973631
467,-0.1494712678859902
468,-0.16678096353719538
469,0.012763118890767679
470,-0.02053759318591964
471,0.011728560791458028
472,-0.0035667312078703195
473,0.07951237808331282
474,0.09375182992937062
475,-0.060176471887432324
476,0.05769783516526003
477,-0.11662171240905765
478,0.03731665389120071
479,0.3129058339502502
480,-0.006908827276823862
481,0.046840759390173015
482,-0.10329684918819859
483,0.05323336040046386
484,-0.08427794921905646
485,-0.08607643336863167
486,0.06482229982311108
487,-0.06712286233739112
488,-0.0891322528423467
489,0.01062249172044449
490,0.0883662266954862
491,0.045960889566256574
492,-0.09490481030715502
493,0.028514143702584795
494,-0.027206030831475037
495,-0.06020133126185336
496,-0.11533987810978913
497,0.12539365229888677
498,-0.17167617565703455
499,-0.12036580468397705
500,0.17195706877283157
501,0.11309806932434496
502,0.07039463888790226
503,-0.09328292741998286
504,0.18431487995301138
505,0.07357388404857704
506,-0.0166388888022535
507,-0.09914975184785456
508,0.013805111762787342
509,-0.15047540269980342
510,-0.08981879846302997
511,-0.07621257372370929
512,-0.1327662413852183
513,-0.05381227190108211
514,0.07363707537775624
515,-0.0282893649380143
516,0.09799892225077633
517,0.0003129213620965063
518,0.08439775686153404
519,0.04576467327555096
520,0.028558874924862712
521,0.030039444811258843
522,0.020959395658303466
523,0.042740309104102904
524,-0.045310458262137324
525,0.04916867109494476
526,0.05967716895944686
527,0.01389555004511596
528,0.06435239967627607
529,0.09919611301865716
530,0.02251772217824595
531,-0.19075385458671915
532,-0.16030090595601879
533,0.016654065536068782
534,-0.1781474491505624
535,-0.16192435675356398
536,-0.06618049017021642
537,-0.012647763392230045
538,-0.04216669348232528
539,-0.152634576004595
540,-0.14109487976763724
541,-0.19003641356864884
542,0.035669143627330965
543,0.04374486446699307
544,0.22330209421534233
545,0.13803099169137353
546,-0.10961570083132563
547,-0.09394307570031936
548,-0.002342016652528943
549,0.057429868540597444
550,0.013950277588372058
551,0.025800834108833506
552,-0.09270138283372223
553,-0.07220014049118129
554,0.15528811491186426
555,-0.010756854314838582
556,0.0037037783603544798
557,-0.0040681777087787615
558,-0.022251172860545985
559,0.07528574609121046
560,0.07151714880974017
561,-0.010439465177549324
562,-0.11106822421807128
563,-0.13735495567631534
564,0.10306845787038893
565,0.11728169814762984
566,0.019801925225163552
567,0.10166634832787975
568,-0.11256598863452447
569,0.10894384461836013
570,-0.06649841692016685
571,-0.01579729725427899
572,0.03995876808973948
573,-0.014832236974519384
574,-0.048787748694172885
575,0.06163003497498486
576,0.07398539155845929
577,0.0006139833381289192
578,0.0855004439058334
579,0.09794882569109145
580,0.1204157585685682
581,0.06251060377565364
582,0.0020676075954987085
583,-0.010979096213241663
584,-0.08075658418657045
585,0.04612993217343971
586,-0.03272544843040627
587,-0.16208380420044663
588,-0.11391216461611786
589,-0.040085944374401696
590,-0.05322943321547157
591,0.15399480881636843
592,0.012930115329333497
593,0.046077073128958694
594,0.07327821597528558
595,0.010337634072039917
596,-0.019264531661031693
597,0.035769803915998835
598,0.0885930645243301
599,-0.01468585050375296
600,0.11011855022607966
601,0.12187250159729679
602,-0.0763314297194529
603,-0.14648445512484118
604,-0.17615401547109255
605,-0.2531853215018424
606,-0.15421024057226024
607,-0.4094094189132138
608,-0.16317755875327639
609,-0.01765287305017267
610,-0.09884678232249335
611,-0.08471956230527751
612,0.013683098148813137
613,-0.0742517159304887
614,-0.06460588446246864
615,0.05622024445824155
616,-0.06423290781016483
617,-0.2022895473512035
618,-0.015014228243413183
619,0.06736280950266649
620,0.14671999147837098
621,0.03380202341155366
622,-0.18178019211925017
623,-0.08329520085349998
624,-0.09003613709895837
625,-0.12079497829070282
626,-0.07308893418837464
627,-0.1176277457419862
628,0.13082622102898814
629,0.010109045893173067
630,0.08112423855508129
631,0.03913599464525445
632,0.04229591555186284
633,0.0356068076736549
634,-0.00826026677709809
635,0.12964783227503082
636,0.028544780680204187
637,0.016295197466764267
638,0.20781550433487603
639,0.04494420501428138
640,0.012007637059306863
641,0.015357721944484974
642,0.044547002618117074
643,0.06172746340702323
644,-0.1367097852083871
645,-0.22207615451241552
646,-0.01997113113952864
647,-0.12701554060148626
648,-0.13077044007329416
649,-0.1356895667586017
650,-0.1083477417221754
651,-0.2268208267260192
652,-0.09986903551538175
653,-0.07000950618180593
654,-0.08740339797298022
655,-0.102731616032577
656,0.18449310691191254
657,0.0270837277346234
658,-0.019661072139741345
659,0.020958771375418895
660,-0.043516579631746585
661,-0.016678997485991356
662,0.02962932618897671
663,0.021610017334416295
664,-0.026143637095434182
665,0.017069602919432155
666,-0.0462506276618083
667,-0.09510414505478167
668,0.03122426842511128
669,-0.09008272127712741
670,-0.07696452962069403
671,0.01567234807633027
672,-0.06237536804495646
673,0.016169838431924956
674,-0.07251218390680675
675,-0.15460749193763731
676,-0.08543305515646402
677,0.039549679345001365
678,0.00712598324761648
679,0.2322073394449096
680,0.017216600679037013
681,0.08593858992441768
682,-0.08536495393726462
683,0.023367694980420597
684,0.13112499167935085
685,-0.049076987322184865
686,0.06611528304833793
687,-0.10855752810963627
688,0.12149337336893828
689,0.01429387528123656
690,-0.04707888032868601
691,0.07476553423112631
692,0.17053395702660767
693,0.0760494086707041
694,0.044206856402188896
695,0.05381018402063453
696,0.09279264281580707
697,-0.18132020668676055
698,-0.028755970315601787
699,-0.0427063187481498
700,0.06113048177276106
701,0.1565447022767142
702,-0.062403624050402416
703,-0.12237359953557832
704,-0.0776528327296265
705,-0.1242090973287425
706,-0.06594070713687297
707,0.02145375667883682
708,0.141543182919525
709,0.10645127238408228
710,0.06923192209011342
711,0.053426973073777376
712,0.09802843425905347
713,-0.035316753025981834
714,-0.07585530539562058
715,-0.08924297230180464
716,-0.010093313833905236
717,-0.07692594892715623
718,-0.07094142667889833
719,-0.10239624644199927
720,-0.0835023105548581
721,-0.06401933273758806
722,0.10393436636118508
723,-0.08927278155891688
724,-0.14951035800433804
725,-0.1504171380934856
726,-0.044093510448083115
727,0.0692740019472902
728,0.13060954513648387
729,-0.014570014626858176
730,0.0188119600103794
731,0.17459995089347544
732,0.09957039666203063
733,-0.051569965994626286
734,-0.11209363427152876
735,-0.04395135614424958
736,-0.1225017048622131
737,-0.018543480108473828
738,-0.06409994780644768
739,-0.01874872815657016
740,0.0041065787919543385
741,-0.07071859367587051
742,0.09417706494888771
743,0.05128180791681465
744,0.09427482825393586
745,0.21975383811291999
746,0.04906438495657536
747,0.05437943197689679
748,-0.013182000120863107
749,0.05579059677290683
750,-0.04706163399208262
751,0.017021539932616403
752,-0.036889420770701856
753,-0.10569066329083321
754,-0.017935816673237473
755,0.028392197346444846
756,0.0006188524654808184
757,0.0738657505068364
758,0.06300030467373254
759,0.1674775174969011
760,0.044094517783508425
761,0.10084982553373752
762,-0.020813953436551055
763,-0.02455053127839002
764,-0.060777615869186515
765,0.09569182367464929
766,-0.033895101162829774
767,-0.019239237625822782
768,-0.059637087738994905
769,-0.039614149989566486
770,-0.01903202268336582
771,0.20565476852823392
772,0.22492372678417483
773,0.13555753089265923
774,0.06824671376760175
775,0.07752512417298135
776,-0.03867495738818209
777,-0.03971404650070714
778,0.10610733430342777
779,-0.13290048273556296
780,-0.17211663861537144
781,-0.12924285891536536
782,-0.012517721721845655
783,0.0869158423910943
784,0.0858217975405226
785,-0.06491261517633837
786,-0.08083396276821678
787,-0.07909916964797106
788,-0.013454875729649375
789,-0.08149858263754588
790,0.006231835395662411
791,0.014364800822202033
792,0.05786183284615423
793,0.07603167210783547
794,0.023653944534561537
795,0.0607539679079123
796,-0.05267945799522276
797,0.21363189496768228
798,-0.006288259774331423
799,-0.061998747408084115
800,-0.07633340410118938
801,-0.08797688614061287
802,0.19169482637703777
803,-0.23848825658386547
804,-0.009242635879684047
805,0.13071873754273908
806,0.09793602216586467
807,0.15546314885279278
808,0.09653463285423741
809,0.1448899644713545
810,-0.06172799416481519
811,-0.009991295651700113
812,-0.1268021558421256
813,-0.030281746176678268
814,-0.13706916817097392
815,-0.0036738553648905867
816,0.11290238790804226
817,0.04272794734562403
818,0.11915364197386707
819,-0.11668070247779332
820,-0.1820566813692776
821,-0.09882217662925032
822,-0.05172889086696846
823,-0.032595914828375344
824,-0.1955711612521517
825,-0.23549045105854413
826,-0.10879505776560232
827,-0.07477162731646925
828,0.08730270507557385
829,-0.04079528661263149
830,-0.0342547836025526
831,0.003824904601912288
832,0.0349472655389152
833,0.0840013111633625
834,-0.03876013530773803
835,0.021375070156703126
836,0.05394651217864689
837,-0.01716012344936613
838,-0.03657912709608682
839,0.015291054015610095
840,-0.07812984486921061
841,-0.09450115319692773
842,-0.0018320710723326965
843,0.039644054481683684
844,0.01984768060454432
845,0.004717509730435841
846,-0.08283560653216032
847,0.044616759461029304
848,-0.048751298894864556
849,0.098440908727285
850,-0.08861604513681151
851,-0.11819280976160226
852,0.001449075109850706
853,0.1444790204285425
854,-0.0016278611114129635
855,-0.10354068660605523
856,-0.05330393587870165
857,-0.00974011579596021
858,0.0808911306018068
859,-0.006757715744424825
860,0.1169713219040256
861,-0.08206819712669258
862,-0.25789327459928874
863,0.041017659387168934
864,-0.08912119248181363
865,-0.13177335274388713
866,0.0026692398456031746
867,-0.0007520333609372876
868,-0.10049734177275028
869,-0.13332025059005406
870,-0.10641378384072737
871,-0.15931072950294276
872,-0.13337721679768474
873,-0.12288512721962608
874,-0.1629866894326784
875,-0.05501988403081774
876,0.06985927344127742
877,0.05816039654050299
878,-0.06684617049007671
879,-0.07118103348725703
880,-0.12118308184441559
881,0.06932972765500428
882,0.049404157214124625
883,0.08845135284370398
884,0.07704373842073664
885,-0.1472761301839019
886,-0.1412767647336004
887,-0.17784788149766234
888,0.11455250716635765
889,-0.12775141657312042
890,0.07231686676897489
891,-0.01678874884608012
892,-0.014236137330237143
893,-0.24445012469264252
894,-0.17167122161406287
895,0.02627929296180484
896,-0.24691467728641628
897,-0.030753776541643484
898,0.15917758193695064
899,-0.040854984904251365
900,-0.1767101232226727
901,0.09731465774129876
902,0.06808459222872582
903,0.07371494857656899
904,0.17226128112779515
905,0.01793744900026959
906,0.17957420380563918
907,0.11439680631068969
908,-0.14876684304331977
909,-0.132467289740454
910,-0.0023264832928998266
911,0.20399283915799402
912,0.008108477554827215
913,0.01451705693790687
914,-0.025473241043660964
915,-0.1634201280896877
916,-0.18223104665490075
917,-0.06497534718130177
918,0.08146886616889046
919,0.19554905742999937
920,-0.018735814557448507
921,-0.09800671962803846
922,-0.05538428944140317
923,0.09728289814350338
924,-0.11694880982131964
925,-0.08994327996452614
926,0.07347497656300994
927,-0.04114745783028355
928,0.15047561286774597
929,0.05775178678988115
930,-0.05828335476389963
931,-0.025707252942116475
932,-0.0761003545506503
933,-0.14841087777625783
934,-0.16168181666032122
935,-0.18222543600833707
936,-0.1883564027755767
937,-0.07017991356916523
938,-0.04854365950796488
939,0.11336134141983725
940,0.12695723020192767
941,0.07698408342953941
942,-0.052154419938988034
943,0.20885396525772285
944,0.07122924832097116
945,-0.11345462383700157
946,-0.01049027502378952
947,-0.04445083529442582
948,0.019332456045982084
949,-0.03891727685708888
950,0.2464163616782944
951,0.17432369946919551
952,0.13137269327747886
953,0.11753151212169223
954,0.0015132784488057285
955,-0.0280863661914196
956,0.042917764433478056
957,0.11535942089611508
958,-0.028629602588637185
959,-0.18568284317478267
960,-0.16239109790609763
961,0.10514490425147777
962,0.025945084515747292
963,0.0378229947269096
964,-0.2037844763555683
965,0.09196421675784237
966,-0.1474047043993622
967,-0.063652855996684
968,-0.11645917071679882
969,0.05515613888675953
970,-0.1012153153405854
971,0.06594192156694736
972,-0.036959319694017986
973,-0.026695853035603734
974,0.01108990177509873
975,0.1487608305411767
976,-0.02049996694287573
977,-0.12137007764598952
978,0.022699950049304543
979,-0.010163119875702816
980,0.0028181394026944853
981,0.057019284518610575
982,0.011942723496369585
983,-0.16181762363814176
984,0.03943603188004846
985,0.022431978503864938
986,-0.019489827739911054
987,-0.15440854918493868
988,-0.20089947776924072
989,-0.21883175350270972
990,-0.07156421524215595
991,0.017053518750535845
992,-0.08812876525041251
993,0.03687144351158317
994,0.04436761887687696
995,0.17167144361166684
996,0.17411873861082441
997,0.1464341289162452
998,0.057198468408913815
999,-0.03281766576464858
1000,-0.12251443869463619
1001,-0.14284225465655898
1002,-0.15244175355666828
1003,-0.22318510932549085
1004,0.03898662394017145
1005,0.07291102815638265
1006,-0.061325698266243386
1007,-0.025070599509558207
1008,-0.027776352638922888
1009,-0.05329164529167127
1010,0.1569441644844942
1011,-0.04031344509445143
1012,-0.12977957789991368
1013,-0.13574576975465846
1014,0.1488880890326242
1015,0.05779593513130115
1016,0.11278507444230629
1017,0.12863145941322723
1018,0.05958484110638637
1019,-0.07747531524213422
1020,0.018356283967059482
1021,-0.09328905543223906
1022,0.10125078206972345
1023,0.055598449941099734
1024,0.23637255803837107
1025,-0.04785171986233913
1026,-0.0358758143727417
1027,-0.056341610469976114
1028,-0.009147225890810361
1029,0.046448430192005966
1030,-0.08961155085485077
1031,-0.17793721910746446
1032,-0.038987145929267816
1033,-0.01357948637573097
1034,-0.10372199417328724
1035,-0.10394775286490646
1036,-0.0622085515304742
1037,-0.06888425386033532
1038,0.12461448140690515
1039,-0.17843776359825883
1040,-0.04302330838122796
1041,0.21400684081255555
1042,0.11245991467475781
1043,-0.004292476751500268
1044,0.009668321497466607
1045,-0.038001369115005214
1046,0.020744436254424403
1047,-0.23271998497266136
1048,-0.006107280964801176
1049,0.12659349690375188
1050,0.06282881012266961
1051,-0.027495340666681845
1052,-0.007780551650096974
1053,0.048249087408136306
1054,0.05606344348352792
1055,0.10390863118829427
1056,0.06275488132602855
1057,-0.12837624014614823
1058,-0.1401276208105623
1059,0.050808268441452656
1060,0.0033295251267627356
1061,0.10150315069831743
1062,-0.11640829562850509
1063,-0.0031841834497842586
1064,0.01967031763214077
1065,0.18470703247488965
1066,-0.024080443271655504
1067,-0.044106192344919894
1068,0.05658420721047913
1069,0.030967470856848783
1070,-0.2147255507665359
1071,-0.19536161643680655
1072,0.030322396355561984
1073,-0.005257869580512031
1074,-0.05581258506809465
1075,0.013850761579114634
1076,0.08436058883892035
1077,0.2085612856894032
1078,-0.0218595089603138
1079,-0.03936420369573315
1080,-0.067790069707716
1081,0.024003856742710453
1082,-0.03793595292874383
1083,-0.023366741405277593
1084,-0.1608371128596804
1085,-0.06246534176833102
1086,-0.0028231385926544283
1087,-0.15465037679062388
1088,-0.15217344306498465
1089,-0.12837374958256356
1090,-0.06654288084207484
1091,-0.01935888528049473
1092,-0.025738852613657017
1093,-0.10729097010188066
1094,-0.08140578759100299
1095,-0.0725184395908408
1096,-0.05037979002696167
1097,-0.07525071319842827
1098,0.006135468100728868
1099,-0.07667324368674001
1100,0.11810599975377763
1101,-0.19281874964933218
1102,-0.13379247028136315
1103,-0.15081472129464873
1104,-0.043883075059003684
1105,-0.1609473731289721
1106,-0.05585654791314712
1107,0.055782010993591036
1108,-0.04641026757700001
1109,0.004949920322975627
1110,0.0248115515934951
1111,-0.17595138600520432
1112,-0.02065616257466587
1113,-0.2606512156141864
1114,-0.03089932744521049
1115,0.04224608050697348
1116,0.015167290694543258
1117,0.10999950256985833
1118,0.11137993310127436
1119,-0.1177126406064811
1120,0.07468640165051121
1121,0.09218915456533347
1122,0.07059726542083905
1123,-0.12273674908469787
1124,-0.00011245281988708777
1125,-0.00613397376703474
1126,0.05622202040535751
1127,0.06010410011418804
1128,-0.02303653101647157
1129,0.1628163530747226
1130,-0.06769158226198617
1131,0.00013104937441636016
1132,0.03167108706915652
1133,0.04396798480842245
1134,0.06797940225774628
1135,0.13912398442770238
1136,0.06355276494181633
1137,-0.06797463793978861
1138,0.1073777772628866
1139,0.18187864958416142
1140,0.03044667633552378
1141,-0.004469810933639157
1142,0.11957716403405917
1143,-0.04502785031376514
1144,-0.08092449062348506
1145,0.023510241864344555
1146,-0.012497479009219194
1147,-0.13952702143111764
1148,-0.10064395428172843
1149,-0.10163446244953446
1150,-0.021579826326367596
1151,0.05450008569769423
1152,-0.007035455807757218
1153,0.011830358649067584
1154,0.009569558156510404
1155,0.08726147488652027
1156,-0.11230509525335988
1157,-0.08019759515157657
1158,-0.12224386292212343
1159,-0.003973232315639022
1160,0.011343845692175593
1161,-0.2867017761460046
1162,-0.20125207084036195
1163,-0.14672584554858953
1164,0.11162623872703456
1165,0.020833171332013175
1166,0.01682930958411865
1167,0.07463547034478277
1168,0.041970425077859
1169,-0.07485982754323196
1170,0.13114980481207703
1171,0.13807911604450457
1172,-0.011489162925711296
1173,-0.08348399731107739
1174,-0.122735908933316
1175,0.012924893500240474
1176,0.005033064061371909
1177,-0.16915383504389697
1178,-0.20281505731662997
1179,0.0023628347524284193
1180,0.09876203539791867
1181,0.04463553098177727
1182,0.16347205434392448
1183,0.10719675300078112
1184,-0.06143324844809837
1185,-0.16236395373102758
1186,-0.08497975976812715
1187,0.21726566336034514
1188,-0.053085994141175916
1189,0.02137798684418939
1190,0.0442756228648555
1191,0.023145350021656783
1192,-0.08233596595553307
1193,0.05972394424992401
